,movie_title,movie_id,tags
1871,Beyond the Sea,tt0363473,biographi drama music music bobbi darin career love marriag sandra dee kevinspacey bobhoskin brendablethyn kevinspacey
1872,The Princess and the Cobbler,tt0112389,action adventur anim comedi fantasi cobbler desert gold princess thief donaldpleas kennethwilliam cliverevil richardwilliam
1873,The Bridge of San Luis Rey,tt0356443,drama romanc bridg friar inquisit peru rope bridg robertdeniro f.murrayabraham geraldinechaplin marymcguckian
1874,Faster,tt1433108,action crime drama thriller gun prison refer to god refer to jesu christ vengeanc dwaynejohnson tombereng mikeepp georgetillmanjr.
1875,Howl's Moving Castle,tt0347149,adventur anim famili fantasi anim castl demon steampunk witch christianbal blythedann jeansimmon hayaomiyazaki
1876,Zombieland,tt1156398,adventur comedi horror sci-fi amus park on the road zombi zombi apocalyps zombi spoof emmaston billmurray derekgraf rubenfleisch
1877,The Waterboy,tt0120484,comedi sport coach colleg colleg footbal domin mother footbal adamsandl clinthoward peterdant frankcoraci
1878,Star Wars: Episode V - The Empire Strikes Back,tt0080684,action adventur fantasi sci-fi duel famou twist rebel rescu snowi landscap harrisonford kennybak anthonydaniel irvinkershn
1879,Bad Boys,tt0112442,action comedi crime drama thriller drug heroin murder polic wit willsmith tchékykaryo theresarandl michaelbay
1880,The Naked Gun 2½: The Smell of Fear,tt0102510,comedi crime american presid evil industrialist ex girlfriend polit leader presid georgekennedi priscillapresley o.j.simpson davidzuck
1881,Final Destination,tt0195714,horror thriller dead teenag death explos premonit teenag danielroebuck brendanfehr kerrsmith jameswong
1882,The Ides of March,tt1124035,drama governor intern manag ohio polit ryangosl philipseymourhoffman jenniferehl georgeclooney
1883,Pitch Black,tt0134847,horror sci-fi captain dark eclips space surviv vindiesel radhamitchel colehaus davidtwohi
1884,Someone Like You...,tt0244970,comedi romanc apart girl in panti roommat thong panti upskirt hughjackman ellenbarkin catherined tonygoldwyn
1885,Her,tt1798709,drama romanc sci-fi divorc femal frontal nuditi futur loneli oper system scarlettjohansson brianjohnson mattletsch spikejonz
1886,Joy Ride,tt0206314,mysteri thriller embarrass male nuditi embarrass nuditi male nuditi truck truck driver paulwalk jessicabowman dellyount johndahl
1887,The Adventurer: The Curse of the Midas Box,tt1376213,adventur famili fantasi base on novel drown hang from a flagpol hang from a rope magic ioangruffudd keeleyhaw oliverstark jonathannewman
1888,Anywhere But Here,tt0149691,comedi drama famili relationship femal protagonist nubil woman policeman teenag natalieportman evaamurrimartino shawnhatosi waynewang
1889,The Crew,tt0198386,comedi crime beach drug lord drug hotel stripper seymourcassel danhedaya lainiekazan michaeldinn
1890,Haywire,tt1506999,action thriller die hard scenario one woman armi rescu soldier super soldier channingtatum michaelfassbend michaelangarano stevensoderbergh
1891,Jaws: The Revenge,tt0093300,adventur horror thriller banana boat boat christma sea shark judithbarsi mariovanpeebl lynnwhitfield josephsarg
1892,Marvin's Room,tt0116999,drama hous leukemia mental institut nurs home transplant leonardodicaprio robertdeniro merylstreep jerryzak
1893,The Longshots,tt1091751,biographi comedi drama famili sport absent father american footbal base on true stori middl school tashasmith dashmihok garrettmorri freddurst
1894,The End of the Affair,tt0172396,drama romanc breast jealousi obsess sex scene spiritu stephenrea ianhart jamesbolam neiljordan
1895,Harley Davidson and the Marlboro Man,tt0102005,action crime drama thriller western bar biker cowboy drug marlboro vanessawilliam tiacarrer donjohnson simonwinc
1896,Coco Before Chanel,tt1035736,biographi drama baron fashion hat nicknam orphanag alessandronivola benoîtpoelvoord mariegillain annefontain
1897,Chéri,tt1179258,comedi drama romanc age differ courtesan mansion marriag prostitut tomburk ibenhjejl gayebrown stephenfrear
1898,Vanity Fair,tt0241025,drama aristocrat english painter paint singer romolagarai rogerlloydpack lilletedubey miranair
1899,1408,tt0450385,fantasi horror book debunk evil hotel paranorm phenomena drewpowel kimthomson alexandrasilb mikaelhåfström
1900,Spaceballs,tt0094012,adventur comedi sci-fi parodi planet enclos within shield sci fi spoof self referenti winnebago joanriv dickvanpatten michaelwinslow melbrook
1901,The Water Diviner,tt3007512,drama war australian battl battl of gallipoli gallipoli world war one cemyilmaz ryancorr stevebastoni russellcrow
1902,Ghost,tt0099653,drama fantasi romanc thriller death film blanc invis love unrequit love demimoor tonygoldwyn phille jerryzuck
1903,There's Something About Mary,tt0129387,comedi romanc accid curtain call dream girl high school prom sarahsilverman linshay richardtyson bobbyfarrelli
1904,The Santa Clause,tt0111070,comedi drama famili fantasi 1990 christma christma eve sleigh surreal judgereinhold ericlloyd peterboyl johnpasquin
1905,The Rookie,tt0265662,drama famili sport basebal coach high school pitch texa dennisquaid jayhernandez angust.jon johnleehancock
1906,The Game Plan,tt0492956,comedi famili sport famili relationship footbal movi publicist sport team tween girl dwaynejohnson kyrasedgwick madisonpetti andyfickman
1907,The Bridges of Madison County,tt0112579,drama romanc 1960 bridg housewif love photograph clinteastwood merylstreep debramonk clinteastwood
1908,The Animal,tt0255798,comedi sci-fi camera focu on a femal butt cartoon on tv forest hairi buttock seal the anim louislombardi michaelpapajohn colleenhaskel lukegreenfield
1909,The Hundred-Foot Journey,tt2980648,comedi drama chef haut cuisin indian cuisin michelin guid restaur manishday charlottelebon juhichawla lassehallström
1910,The Net,tt0113957,action crime drama mysteri thriller chat room comput comput hacker ident ident theft kenhoward jeremynortham raymckinnon irwinwinkl
1911,I Am Sam,tt0277027,drama child custodi custodi battl disabl mental impair man singl father diannewiest lorettadevin richardschiff jessienelson
1912,Son of God,tt3210686,biographi drama histori bare chest male bondag crucifixion loincloth refer to god resurrect romadowney amberroserevah darwinshaw christopherspenc
1913,Underworld,tt0320691,action fantasi thriller blood death hybrid vampir werewolf sophiamyl kevingrevioux shanebrolli lenwiseman
1914,Derailed,tt0398017,drama thriller drink hotel polic stage rape thief deniso'har rza xzibit mikaelhåfström
1915,The Informant!,tt1130080,comedi crime drama thriller compuls liar fbi inform investig spi mattdamon joelmchal thomasf.wilson stevensoderbergh
1916,Shadowlands,tt0108101,biographi drama romanc author book england friend oxford anthonyhopkin jamesfrain julianfellow richardattenborough
1917,Deuce Bigalow: European Gigolo,tt0367652,comedi dolphin gigolo pimp serial killer villain arrest carlosponc eddiegriffin charlesk mikebigelow
1918,Delivery Man,tt2387559,comedi drama children ident lawsuit lawyer sperm donor jackreynor bobbymoynihan matthewdaddario kenscott
1919,Saving Silverman,tt0239948,comedi crime romanc femal nuditi friend kidnap love nun amandadetm neildiamond kylegass dennisdugan
1920,Diary of a Wimpy Kid: Dog Days,tt2023453,comedi famili best friend camp countri club no open credit summer vacat zacharygordon rachaelharri karanbrar davidbow
1921,Summer of Sam,tt0162677,crime drama romanc thriller distrust fear murder neighborhood new york citi mirasorvino jenniferesposito mikestarr spikele
1922,Jay and Silent Bob Strike Back,tt0261392,comedi internet jay and silent bob new jersey orangutan polic willferrel shannonelizabeth jasonmew kevinsmith
1923,The Glass House,tt0221218,crime drama mysteri thriller car car accid death friend glass chrisnoth brucedern trevormorgan danielsackheim
1924,"Hail, Caesar!",tt0475290,comedi mysteri 50 film within a film hollywood illegitim pregnanc twin scarlettjohansson channingtatum aldenehrenreich ethancoen
1925,Josie and the Pussycats,tt0236348,comedi music base on tv seri fiction band girl band music industri pop band rosariodawson paulocostanzo ariesspear harryelfont
1926,Homefront,tt2312718,action crime drama thriller biker biker gang dea dea agent fight jasonstatham jamesfranco frankgrillo garyfled
1927,The Little Vampire,tt0192255,adventur comedi famili fantasi boy push off a cliff rat secret passag vampir richarde.gr jimcart alicekrig uliedel
1928,I Heart Huckabees,tt0356721,comedi coincid cult film overal suburb vomit naomiwatt lilytomlin isabellehuppert davido.russel
1929,RoboCop 3,tt0107978,action crime sci-fi thriller android corpor ninja polic robocop cchpounder riptorn mako freddekk
1930,Megiddo: The Omega Code 2,tt0263728,action adventur fantasi sci-fi thriller armageddon battl end time refer to satan sequel michaelbiehn udoki franconero briantrenchard-smith
1931,Darling Lili,tt0065611,comedi drama music romanc war crepe suzett french mata hari spoof song spi rockhudson vernondobtcheff jeremykemp blakeedward
1932,Dudley Do-Right,tt0160236,comedi famili romanc gold gold rush mirror polic offic singer brendanfras alexrocco ericidl hughwilson
1933,The Transporter Refueled,tt2938956,action crime thriller airfield car car stunt driver privat jet edskrein noémielenoir radivojebukv camilledelamarr
1934,Black Book,tt0389557,drama thriller war boat escap hide nazi resist michielhuisman sebastiankoch christianberkel paulverhoeven
1935,Joyeux Noel,tt0424205,drama histori music romanc war christma no man' land soldier trench world war one garylewi danyboon ianrichardson christiancarion
1936,Hit and Run,tt2097307,action comedi romanc gay cop getaway driver masturb peni wit protect bradleycoop tomarnold beaubridg davidpalm
1937,Mad Money,tt0951216,comedi crime thriller bank feder reserv bank money secur guard shredder stephenroot teddanson rogercross calliekhouri
1938,Before I Go to Sleep,tt1726592,drama mysteri thriller amnesia femal nuditi infidel nuditi therapist colinfirth bencrompton anne-marieduff rowanjoff
1939,Stone,tt1423995,drama thriller arsonist blood splatter on face decept parol parol offic robertdeniro millajovovich francesconroy johncurran
1940,Molière,tt0796335,comedi histori deathb play playwright prison theater romainduri ludivinesagni fabriceluchini laurenttirard
1941,Out of the Furnace,tt1206543,crime drama thriller ambigu end brother brother relationship drug dealer fight club reveng christianbal samshepard dendrietaylor scottcoop
1942,Michael Clayton,tt0465538,crime drama mysteri thriller attorney debt fixer law law firm tomwilkinson deniso'har sydneypollack tonygilroy
1943,My Fellow Americans,tt0117119,adventur comedi gay pride highway travel presid road movi u.s. presid wilfordbrimley bradleywhitford selaward peterseg
1944,Arlington Road,tt0137363,crime drama thriller death fbi fbi agent neighbor professor jeffbridg spencertreatclark hopedavi markpellington
1945,To Rome with Love,tt1859650,comedi romanc architect celebr prostitut shower tourist ornellamuti judydavi alessandramastronardi woodyallen
1946,Firefox,tt0083943,action adventur thriller fighter plane jet fighter refuel russia soviet union clinteastwood warrenclark kennethcolley clinteastwood
1947,South Park: Bigger Longer & Uncut,tt0158983,anim comedi fantasi music boy canada hell misunderstand refrenc to liza minnelli minniedriv ericidl treypark treypark
1948,Death at a Funeral,tt0795368,comedi end credit roll call four word titl funer secret uncl peterdinklag ewenbremn krismarshal frankoz
1949,Teenage Mutant Ninja Turtles III,tt0108308,action adventur comedi famili fantasi sci-fi battl japan magic samurai turtl paigeturco johnaylward matthil stuartgillard
1950,Hardball,tt0180734,drama sport coach gambl hous project littl leagu littl leagu basebal keanureev d.b.sweeney dewaynewarren brianrobbin
1951,Silver Linings Playbook,tt1045658,comedi drama romanc adulter wife bipolar disord obsess compuls person disord unhappi marriag widow jenniferlawr robertdeniro bradleycoop davido.russel
1952,Freedom Writers,tt0463998,biographi crime drama gang violenc high school journal marriag teacher hunterparrish scottglenn imeldastaunton richardlagravenes
1953,The Transporter,tt0293662,action crime thriller bar gunfight human traffick mix martial art tire iron jasonstatham qishu mattschulz louisleterri
1954,Never Back Down,tt1023111,action drama sport club fight fight high school mix martial art djimonhouns neilbrownjr. lesliehop jeffwadlow
1955,The Rage: Carrie 2,tt0144814,horror sci-fi thriller high school parti prom suicid teenag girl jasonlondon rachelblanchard eddiekayethoma kattshea
1956,Away We Go,tt1176740,comedi drama romanc babi children friend love road trip catherineo'hara jimgaffigan carmenejogo sammend
1957,Swing Vote,tt1027862,comedi drama ballot elect new mexico vote vote madelinecarrol judgereinhold nathanlan joshuamichaelstern
1958,Moonlight Mile,tt0179098,drama romanc 1970 death district attorney fiance watch televis jakegyllenha hollyhunt bobclendenin bradsilberl
1959,Tinker Tailor Soldier Spy,tt1340800,drama mysteri thriller cold war hungari mole spi woman on top benedictcumberbatch colinfirth garyoldman tomasalfredson
